Links,subdir1,subdir2
https://www.datacamp.com/instructors/inesmontani,instructors,inesmontani
https://www.datacamp.com/instructors/mariami-dead5b11-f0ab-42b0-a65f-db7fa07f127d,instructors,mariami-dead5b11-f0ab-42b0-a65f-db7fa07f127d
https://www.datacamp.com/instructors/james-datacamp,instructors,james-datacamp
https://www.datacamp.com/instructors/zev-1ffa00b3-0164-4e31-aed6-b6e9b821a09a,instructors,zev-1ffa00b3-0164-4e31-aed6-b6e9b821a09a
https://www.datacamp.com/instructors/gemorris,instructors,gemorris
https://www.datacamp.com/instructors/wmyoung708,instructors,wmyoung708
https://www.datacamp.com/instructors/hanas,instructors,hanas
https://www.datacamp.com/instructors/hdavtyan,instructors,hdavtyan
https://www.datacamp.com/instructors/team-anaconda,instructors,team-anaconda
https://www.datacamp.com/instructors/carinaland-69cca753-b5f4-4eda-bb08-b14f73bae83f,instructors,carinaland-69cca753-b5f4-4eda-bb08-b14f73bae83f
https://www.datacamp.com/instructors/hankroark,instructors,hankroark
https://www.datacamp.com/instructors/vincentvankrunkelsven,instructors,vincentvankrunkelsven
https://www.datacamp.com/instructors/jen-bf588059-33e3-4103-89aa-774fde25261e,instructors,jen-bf588059-33e3-4103-89aa-774fde25261e
https://www.datacamp.com/instructors/isserp,instructors,isserp
https://www.datacamp.com/instructors/matthiasvoppichler,instructors,matthiasvoppichler
https://www.datacamp.com/instructors/mattesondavid,instructors,mattesondavid
https://www.datacamp.com/instructors/dhavide,instructors,dhavide
https://www.datacamp.com/instructors/brad-cannell,instructors,brad-cannell
https://www.datacamp.com/instructors/rv2e,instructors,rv2e
https://www.datacamp.com/instructors/dtkaplan,instructors,dtkaplan
https://www.datacamp.com/instructors/FlemmingMorsch,instructors,FlemmingMorsch
https://www.datacamp.com/instructors/stefanc7679de853c74cadb413cd65b3c3dd74,instructors,stefanc7679de853c74cadb413cd65b3c3dd74
https://www.datacamp.com/instructors/mbonsma-7c79ec46-eab7-4f28-8a1d-8c6eacd60c13,instructors,mbonsma-7c79ec46-eab7-4f28-8a1d-8c6eacd60c13
https://www.datacamp.com/instructors/aschinchon,instructors,aschinchon
https://www.datacamp.com/instructors/bpiccolo,instructors,bpiccolo
https://www.datacamp.com/instructors/eliekawerk,instructors,eliekawerk
https://www.datacamp.com/instructors/proquestionasker,instructors,proquestionasker
https://www.datacamp.com/instructors/152318-98f1b1af-3e29-4d66-9f95-7fcb4b89a05d,instructors,152318-98f1b1af-3e29-4d66-9f95-7fcb4b89a05d
https://www.datacamp.com/instructors/juanrg,instructors,juanrg
https://www.datacamp.com/instructors/drobinson,instructors,drobinson
https://www.datacamp.com/instructors/joshuamayhew,instructors,joshuamayhew
