Links,subdir1,subdir2
https://www.datacamp.com/podcast/getting-your-first-data-science-job,podcast,getting-your-first-data-science-job
https://www.datacamp.com/podcast/scaling-ai-adoption-in-financial-services,podcast,scaling-ai-adoption-in-financial-services
https://www.datacamp.com/podcast/deep-learning-at-nvidia,podcast,deep-learning-at-nvidia
https://www.datacamp.com/podcast/beyond-the-language-wars-r-and-python-for-the-modern-data-scientist,podcast,beyond-the-language-wars-r-and-python-for-the-modern-data-scientist
https://www.datacamp.com/podcast/becoming-a-data-scientist,podcast,becoming-a-data-scientist
https://www.datacamp.com/podcast/biology-and-deep-learning,podcast,biology-and-deep-learning
https://www.datacamp.com/podcast/pharmaceuticals-and-data-science,podcast,pharmaceuticals-and-data-science
https://www.datacamp.com/podcast/building-data-science-teams,podcast,building-data-science-teams
https://www.datacamp.com/podcast/successful-digital-transformation-puts-people-first,podcast,successful-digital-transformation-puts-people-first
https://www.datacamp.com/podcast/data-science-at-atandt-labs-research,podcast,data-science-at-atandt-labs-research
https://www.datacamp.com/podcast/data-science-nuclear-engineering-and-the-open-source,podcast,data-science-nuclear-engineering-and-the-open-source
https://www.datacamp.com/podcast/data-science-for-everyone,podcast,data-science-for-everyone
https://www.datacamp.com/podcast/inclusivity-and-data-science,podcast,inclusivity-and-data-science
https://www.datacamp.com/podcast/kaggle-and-the-future-of-data-science,podcast,kaggle-and-the-future-of-data-science
https://www.datacamp.com/podcast/data-science-at-doctors-without-borders,podcast,data-science-at-doctors-without-borders
https://www.datacamp.com/podcast/data-science-randd-at-td-ameritrade,podcast,data-science-randd-at-td-ameritrade
https://www.datacamp.com/podcast/effective-data-storytelling-how-to-turn-insights-into-actions,podcast,effective-data-storytelling-how-to-turn-insights-into-actions
https://www.datacamp.com/podcast/data-products-dashboards-and-rapid-prototyping,podcast,data-products-dashboards-and-rapid-prototyping
https://www.datacamp.com/podcast/robust-data-science-with-statistical-modeling,podcast,robust-data-science-with-statistical-modeling
https://www.datacamp.com/podcast/democratizing-data-in-large-enterprises,podcast,democratizing-data-in-large-enterprises
https://www.datacamp.com/podcast/machine-learning-and-data-science-at-github,podcast,machine-learning-and-data-science-at-github
https://www.datacamp.com/podcast/how-data-leaders-can-build-an-effective-talent-strategy,podcast,how-data-leaders-can-build-an-effective-talent-strategy
